t,flow_mol_s,h2s_frac,h2s_an,air_scfm,o2_mol_s
16170,103.16388565369544,0.8285462392215109,0.8316376031268279,3838.465349910092,42.89748329714471
16180,104.00037703213724,0.826710460808531,0.8315677383373807,3869.2639838093173,43.24167915742461
16190,108.58501984100627,0.8306379086095484,0.8317277121472701,4040.60969925936,45.15658506291304
16200,105.33981123161331,0.8312689053750479,0.8313206119115504,3917.9320486291776,43.785578165855995
16210,100.54561027546735,0.8397143949899437,0.8319161101479098,3742.298832245755,41.82275649640725
16220,107.47874467723946,0.8365753572314112,0.8323091744565793,4002.23957704097,44.72777262697132
16230,102.57745124747693,0.8289998087044522,0.8325232269238213,3820.7100249241803,42.69905536108523
16240,110.06285691864319,0.8381001250727262,0.8331727980094499,4102.71811639221,45.85068922790984
16250,107.54448477625607,0.8343704511826874,0.8331559241878475,4008.761742737137,44.80066230253375
16260,102.82409117953665,0.8259968108179262,0.8325249949643406,3829.9047745854623,42.801812995728326
16270,107.87120386668332,0.8289154480754741,0.8324435731321247,4017.5024044100196,44.898345192422866
16280,104.09424310620976,0.8285803176653065,0.8327946941844951,3878.470355570043,43.344566677001225
16290,106.31198543041144,0.8350151717765849,0.8325818337966857,3960.089257428609,44.256713892109246
16300,105.07135877931499,0.8261924393598467,0.831796381429545,3910.1839646234107,43.69898801225983
16310,100.94213631432264,0.8258587766516363,0.8317805371243581,3756.4452287392355,41.980852181003726
16320,101.4151945712191,0.8493507409405495,0.8324952750064115,3777.29253664914,42.213835147197884
16330,106.3009978116289,0.8389609187901458,0.8325356905022797,3959.460518839758,44.2496873070929
16340,102.07273566453723,0.8218580507250748,0.8316406799126198,3797.8804896428933,42.44391964429843
16350,101.73277892572597,0.8350740584492022,0.8319035099893702,3786.4277958056173,42.31592793464203
16360,99.94577674533808,0.8304488385237399,0.8322864395971572,3721.6290355749734,41.59175734007489
16370,103.95016032896166,0.8330816376668339,0.8321059052202516,3869.8985731996086,43.24877112916046
16380,108.73599578141128,0.8304404263687797,0.8317848433240724,4046.5056724211295,45.22247660736409
16390,99.21575995887025,0.8408644264204691,0.8320789534739627,3693.5247667177155,41.277672857350325
16400,102.3618748493439,0.8323252903594794,0.8322799043029705,3811.5660976913814,42.59686570194229
16410,106.3976960935559,0.8281493874538214,0.8318275418075658,3959.691349471827,44.25226699774552
16420,101.79492818744548,0.8390934687747572,0.8318988141430823,3788.7195645543734,42.341540022458055
16430,103.26482521820421,0.8309058035005633,0.8321327031139916,3844.508448816091,42.96501907270907
16440,98.59546551705562,0.8296892309528758,0.8320569082978353,3670.335697764277,41.018519105153565
16450,102.94362144718876,0.8315162657083529,0.8325123245023621,3834.2985805958974,42.850916791845165
16460,100.97447787191908,0.8273416468961154,0.8321527602357798,3759.3303363174305,42.01309523724206
16470,104.37150598312628,0.8282718078962875,0.8321436125249391,3885.7606767248494,43.4260410167335
16480,104.85611233173954,0.8222144967729274,0.8319937470570856,3903.099557257089,43.619814900361334
16490,108.94355383181558,0.8204717794830788,0.8316548760862033,4053.59626839478,45.301718881194596
16500,102.79597904826456,0.8178998616242255,0.8312092412945091,3822.806407681144,42.722483876417115
16510,101.91802998083516,0.8138679516876757,0.8303476931844336,3786.228488988396,42.3137005442442
16520,101.40873693111931,0.8188929357306639,0.8297582791344087,3764.6341973582603,42.072369522579756
16530,99.65244586594004,0.8258498699758696,0.8296532811767893,3698.9666239677313,41.33848934498476
16540,101.61521055085407,0.8285262537725846,0.8293341521334512,3770.371001408556,42.136482243027345
16550,99.60285805433404,0.8246847570596876,0.8290112956626846,3694.2651549451994,41.28594720366496
16560,100.88527247994497,0.803743440111749,0.8282695166391453,3738.481745751434,41.78009793648624
16570,104.22506801353317,0.8429491989541921,0.8287373083351025,3864.4250867289584,43.18760116328924
16580,97.14662630533803,0.837971105473056,0.8290503345953609,3603.333315397006,40.26972152162549
16590,103.48149471983963,0.8314669805897783,0.8289320615558006,3837.7567650696706,42.88956437549618
16600,103.91046895839814,0.845987476063781,0.8295918961125984,3856.733417594092,43.101641484573406
16610,99.50387535561508,0.8170422253120332,0.829298011067945,3691.8702915970157,41.25918296298214
16620,93.39319817748353,0.8455955251900045,0.8291728372095934,3464.6241593317386,38.719551554450916
16630,97.83773541822909,0.816970651521111,0.8284398283006258,3626.2953818887836,40.52633836559988
16640,103.45641140289244,0.828913801113619,0.8286750199802438,3835.636762556636,42.865871893188114
16650,99.40286864300384,0.813691789907358,0.8279622776955157,3682.182278005737,41.1509127655648
16660,96.38146017029509,0.8264809575962014,0.8278300149979311,3569.6898581619607,39.893732809148936
16670,97.77481487300813,0.8300996477444857,0.8277306153338528,3620.860858553587,40.46560383949428
16680,101.72268044457095,0.824595158675674,0.827535773077416,3766.1740561278316,42.089578500602485
16690,100.75463843955008,0.8331850292057611,0.827279793170259,3729.1794342599032,41.676138224607605
16700,98.31322357882492,0.8269407060489031,0.8271003070265731,3638.0271304673583,40.6574487034091
16710,97.84712112247142,0.8206308355262231,0.8268496886289866,3619.6821369190484,40.45243081667911
16720,97.69191373155807,0.8200913858096598,0.8262162858634832,3611.172077136055,40.35732506109186
16730,96.02159720622501,0.8337733082676165,0.8263118693557183,3549.839616569915,39.67189274299881
16740,103.55866600448167,0.8190315176270825,0.8259566122448586,3826.832880382331,42.767482470829236
16750,97.67138554129345,0.8346278512968839,0.8260603317644762,3609.731763844398,40.34122857206847
16760,102.21775200034747,0.8376059399231459,0.8264024748653773,3779.3207313412613,42.236501614131264
16770,103.0602995891455,0.8085968009622315,0.8257466413009088,3807.448445895402,42.55084811860117
16780,101.42352804391558,0.8365184386892499,0.8262234393647863,3749.143297129859,41.89924808647739
16790,97.06817003841881,0.8456987551219608,0.8270643385527489,3591.79839946638,40.1408109236753
16800,99.5108707455512,0.8275200376120192,0.8273850110856755,3683.612944720701,41.16690144747655
16810,98.16597854673317,0.8308964327065668,0.8279526271196385,3636.321750795981,40.6383899157689
16820,95.46860094709982,0.8351813543914153,0.8284955744083301,3538.7229787462475,39.54765668981355
16830,99.09620203819856,0.8219623081793106,0.8283659890151115,3672.6123006911357,41.04396170450683
16840,94.53171855553106,0.8264458840873434,0.8282966433589368,3503.154324957193,39.150152585249046
16850,101.57990481203205,0.8113871578617269,0.827853390052338,3762.331408718022,42.04663427991727
16860,96.57337669524905,0.8258216959814519,0.8285893319146616,3580.0786637936935,40.00983483832968
16870,98.52342028551561,0.8293227798694689,0.8281351179451708,3650.3667252276346,40.79535213925355
16880,98.72488534176443,0.829409726483762,0.8278497386455277,3656.5706508769877,40.86468526399469
16890,97.0557710975977,0.8348089024018744,0.8279611360392642,3595.2337433950224,40.17920324856689
16900,99.55243111165528,0.8163133153106187,0.826971997347492,3683.3118402615914,41.16353639860209
16910,96.32991664335168,0.8186420749101492,0.8270253256674294,3564.312786217346,39.833640341742125
16920,100.33322575100343,0.842830145224116,0.8269331463352331,3712.025838563775,41.484435026120245
16930,93.6485428217726,0.8222788416592757,0.827110086006505,3465.454139651254,38.72882715385009
16940,98.03522307553162,0.8256896416905297,0.8270026140257355,3627.3113830073644,40.53769287503037
16950,103.4449402800633,0.8229265070502293,0.827310437930498,3828.896015626261,42.79053942239669
16960,94.6017060132121,0.8152872285252895,0.8269373136281342,3499.994584446292,39.11484031760206
16970,95.54650010621481,0.8396468843295026,0.8272555548476348,3536.3096852476997,39.520686479558165
16980,99.10099177132777,0.8180422600850134,0.8270371248946127,3666.897926612797,40.98009965438179
16990,98.08005406939492,0.8119542279415759,0.8263294315191398,3626.0161413707674,40.5232176612648
17000,98.57775521502566,0.8186276168096313,0.8260523285444975,3643.194009337938,40.71519211903072
17010,98.98050585971674,0.8030260238371947,0.8254655014881965,3655.4799965295697,40.85249645352323
17020,99.40671871943955,0.8164384017817684,0.8253437353539336,3670.6790474657746,41.022356273590006
17030,100.823800176285,0.8131783117725573,0.8246572354707649,3719.9093041296337,41.572538161516
17040,98.71884491369941,0.8289423345585218,0.8249875960351462,3643.705759162718,40.72091127435965
17050,96.76285095323867,0.8159424859662491,0.8243647505241251,3568.8137538982837,39.88394174303484
17060,99.5041306631411,0.8314633778797927,0.8241599984560132,3669.006292270634,41.00366208685065
17070,103.18839492097743,0.8364790191009186,0.8250894057273027,3809.1465611724543,42.569825721651746
17080,97.09574385275657,0.830214904097273,0.8248792879075703,3583.326713701102,40.046134024058844
17090,94.57751133457273,0.8201583707611819,0.824027941762211,3486.7887448052,38.96725600101007
17100,100.83235461352488,0.8236326333160758,0.8238983616190129,3716.801460949114,41.53780588213523
17110,97.16254194739082,0.8068810058626789,0.8230978473908832,3578.047891234358,39.98713956196189
17120,91.02080864408106,0.8207025611012503,0.8226152209478778,3349.9108206706405,37.43755130680262
17130,100.09877195528533,0.8133456027861311,0.8223279974347718,3682.727978582414,41.15701134383484
17140,95.97076785319807,0.8288030174267396,0.8224065685460851,3531.192187820594,39.46349493544078
17150,97.32795120124936,0.8474971775937297,0.823610235870485,3586.3703209486744,40.080148422826014
17160,98.62084038968608,0.8266779045134964,0.8236387761548866,3634.1370280948445,40.61397414096372
17170,98.22429232218254,0.8016784559113241,0.822717298689615,3615.474914707478,40.40541222250255
17180,99.81158323724931,0.8178878599410411,0.8223332364715242,3672.1854307782514,41.03919114041708
17190,96.40973814050646,0.8226355112423639,0.8219274567662073,3545.277274307797,39.62090543866124
17200,99.29101268569826,0.8221947524350502,0.8221235046703551,3652.101341477872,40.81473766571747
17210,97.01107474492835,0.8139237596212078,0.821966227494057,3567.558513148338,39.869913566616376
17220,100.04667929734653,0.8235956579245076,0.8213250779174034,3676.3222859482316,41.0854233346353
17230,99.71938838747225,0.8086287191001068,0.8208700738320978,3662.265656116347,40.92833085405799
17240,95.11250359994226,0.8115157649876024,0.8203976112753335,3491.06404182856,39.015035377904596
17250,101.22478547698914,0.8273340915726469,0.820544530759414,3716.0781199435532,41.5297220502192
17260,96.40944310783377,0.81063088440933,0.8203893192888821,3538.631889242683,39.54663870212798
17270,100.49446456760623,0.8260811733756279,0.8199371289237529,3686.5362487401067,41.199571375146434
17280,99.22756206541548,0.8069160996388158,0.8195662569088797,3638.4147674036203,40.66178081207306
17290,103.69809842800986,0.8381708161704302,0.8204401431831748,3806.3919776303005,42.539041361049684
17300,97.57342143300166,0.8126918183577803,0.8202422832347798,3580.7129113304104,40.016922989617335
17310,97.2585513715748,0.8181099528343037,0.8207450808680168,3571.345774068274,39.91223880528466
17320,98.31332070808755,0.823564993273337,0.8209826339177357,3611.1219174383173,40.35676449206238
17330,97.52949762375628,0.8145177448047908,0.8210272816854769,3582.5263274873146,40.0371891590914
17340,100.90868341069559,0.8215178295821801,0.8207797981862655,3705.5358008264534,41.41190440253624
17350,93.73209281938297,0.8257500052489771,0.8211067154956897,3443.3703302879194,38.482025435730336
17360,95.49447277626386,0.8295153811674324,0.8210417822719444,3507.836227941627,39.20247606267168
17370,95.5289166753728,0.827737177262051,0.8207503875439822,3507.8560592802783,39.2026976914845
17380,101.66234453986117,0.8180171959598286,0.820343797272734,3731.2284051441375,41.69903687973935
17390,104.02462936056084,0.8181822246021873,0.8202779257341007,3817.6228083849446,42.66455359856974
17400,98.66305980232345,0.8430530141298143,0.8209252717612254,3623.7148892720847,40.4974995905082
17410,98.55579017069714,0.8289743503134211,0.8216617165762501,3623.02233890444,40.489759865091855
17420,99.36046766625596,0.8101708994350755,0.8213106611873776,3651.0426173569576,40.802905697429864
17430,102.72618752553521,0.8203028397001372,0.8215425690845113,3775.783265426407,42.19696800599273
17440,96.55089727939496,0.8158654948459352,0.8211113183318177,3546.9426608457493,39.639517275601946
17450,100.14260671365759,0.8177776985822336,0.8201206690314345,3674.451033799376,41.06451080827834
17460,102.44975053688967,0.8067503509574274,0.8194564172462323,3756.0605168158363,41.976552761364935
17470,101.12618800836837,0.8148404791370725,0.8198951513537572,3709.5204518913292,41.45643561147485
17480,100.29246273705031,0.8369898259000582,0.8205318835523912,3681.794732425756,41.146581677869946
17490,102.82970706631528,0.8245797360115041,0.8205966910446958,3775.236603131059,42.190858679856845
17500,91.82173471264811,0.7937922123092824,0.8196499397071701,3367.20625600251,37.630839660514894
17510,102.07190506608843,0.83078606366251,0.8202120165085469,3745.658361612353,41.86030154156268
17520,98.18485652829675,0.8294302756765998,0.82040650376695,3603.8725137977935,40.27574743361976
17530,94.76591799192667,0.8148564288815136,0.8206140940929969,3479.2606136966606,38.88312397191807
17540,101.90405734819252,0.8255373690097063,0.8210814808937337,3743.4630258275056,41.83576715826694
17550,104.60592839832721,0.8096863436836457,0.820493222630767,3839.9636339382123,42.91422764891337
17560,100.1889508271133,0.8134935318234482,0.8205886442112376,3678.2491768376444,41.10695766208362
17570,103.57807353866346,0.8330974571624398,0.8208225203374646,3803.758253461825,42.5096076868525
17580,105.67621712130847,0.8153107495022737,0.8211023419995799,3882.132592424881,43.38549468598124
17590,104.90580558170676,0.7992469418017922,0.8198048795206253,3847.741053991399,43.00114565296263
17600,106.00435110741775,0.8172275872878596,0.8199560718182947,3888.750618303903,43.45945566484278
17610,103.4359182290401,0.8169912496529116,0.8199187817122482,3794.355550356097,42.40452602982114
17620,101.56256488253185,0.8296774867115865,0.8201225314935231,3726.5608642223583,41.6468739082186
17630,96.6587112808026,0.8177539864414541,0.8202304062147454,3547.093858134956,39.64120700902326
17640,100.85634865263134,0.8133117744690879,0.8199568710443088,3699.900677424552,41.34892803308274
17650,99.19627204294783,0.8278952889567146,0.8200283805012334,3639.3183670159715,40.67187915756914
17660,108.3718292288092,0.818569914701875,0.8196635316190481,3974.1827319039626,44.41421813685106
17670,101.46581121943463,0.8097792257789123,0.8190649332362769,3718.209702379174,41.55354394610545
17680,102.49899337188432,0.8287470241558907,0.8194225941761457,3757.710774645821,41.994995524616506
17690,103.92115206496088,0.8190514182819613,0.8194515672988048,3809.9831761195164,42.57917546756481
17700,102.53619053356762,0.8170619689117908,0.8185851991248706,3755.23293552108,41.96730397271306
17710,107.6305570441625,0.8187298586799266,0.8182437160704209,3940.1620320442344,44.034013479272474
17720,100.8187728632817,0.8061623138750472,0.8181100965517533,3690.1920982087554,41.240428000704334
17730,103.41311910254741,0.8115108403426525,0.8178170299065037,3783.7950289351215,42.28650495890643
17740,100.74568164691128,0.8167417427182861,0.8178462381689154,3686.327491818052,41.19723837334476
17750,99.15800519445045,0.8146779768132608,0.8177429141099497,3627.775353407977,40.54287806251972
17760,101.42888888819023,0.829267753510223,0.8184934941950428,3714.2635368303295,41.509442839207786
17770,103.30031444831498,0.8186365433690937,0.8186200296694436,3783.3787932199984,42.28185323927123
17780,102.271812924413,0.8249306988546307,0.8182180587679293,3743.8706035454816,41.84032211884501
17790,101.63177803998566,0.8163949479718435,0.8179452324999407,3719.2002646667165,41.564614159149215
17800,99.64039685752796,0.8267833744566783,0.8190449379048539,3651.2283447541945,40.80498132849449
17810,103.76128768406682,0.8201154231565682,0.8186892498879891,3800.5832988096217,42.47412539074025
17820,99.6486050600819,0.8161941675772375,0.818248046284677,3647.9763630914717,40.76863820270269
17830,106.59596197999115,0.8158471105088179,0.8182810690055873,3902.465498635788,43.61272886033304
17840,104.71696665037246,0.8063556957339654,0.8176416798963958,3830.6801423919474,42.810478262832696
17850,100.2516306431117,0.8208895421002196,0.818015119843615,3669.0074323054205,41.00367482752141
17860,103.85203895341847,0.8153388031383183,0.818076628887444,3801.060904777757,42.47946296505005
17870,102.67927995674181,0.8106415595280955,0.8173280989662992,3754.69841552818,41.961330345136105
17880,106.05001611183154,0.826646888923433,0.8177059702803379,3879.7498282165143,43.35886566148534
17890,109.27120604811974,0.80300106685795,0.8178311077822097,3998.2060992178067,44.68269574551593
17900,99.78227630202565,0.8111993882565622,0.8176301678144998,3650.111485379611,40.79249965886901
17910,105.9113458271909,0.8256228193605136,0.8179178868047532,3875.680854029202,43.31339208381169
17920,105.24483583630081,0.8184223108862527,0.8175427142772421,3849.524275509513,43.021074376636065
17930,107.89867159959904,0.8147101071212268,0.8174412516332344,3946.103421411177,44.10041258096978
17940,106.68406657148087,0.8176205124394174,0.8175848762322456,3902.368038986413,43.61163968189841
17950,103.9487597412193,0.8168265653903201,0.8172159187800324,3800.5980816375495,42.47429059898269
17960,105.40802019759568,0.7997879113221482,0.8165898520007082,3850.999391207329,43.03755980642116
17970,104.13789934054746,0.8113841978406777,0.8166433510694336,3804.8457803120964,42.52176154539802
17980,109.91503123831333,0.830964480322339,0.8167172662749819,4016.2860786528195,44.88475191774225
17990,106.91217301250116,0.8081286370554926,0.8163531735674331,3904.8203433985536,43.63904586587289
18000,112.71319100049243,0.8114616507996292,0.8161664962970276,4115.753187827677,45.99636509266479
18010,106.98912729780345,0.8091514041238622,0.8158472144784922,3905.20912282952,43.64339074269887
18020,105.20744743935107,0.8136205789856544,0.8160958233155123,3841.346239857898,42.929679218470355
18030,102.95310706548219,0.8085827913789984,0.8159982216833905,3758.5859438774964,42.00477614110659
18040,102.24639554275467,0.8192048925638715,0.8160803266782434,3733.161088153573,41.720635938102056
18050,103.0649102561556,0.8162342392562003,0.8161322020930081,3763.2854264904954,42.05729608293726
18060,108.78009814864399,0.8219203789798375,0.8158872896086619,3970.776371339073,44.37614972093068
18070,109.66614744763818,0.803599459329506,0.8153860534740089,4000.6603412312625,44.710123583514225
18080,103.55746607787623,0.8106296051542384,0.8149093503506625,3775.6048152391495,42.19497370274144
18090,111.14698819723881,0.8117000938487327,0.8147528552132255,4051.5332281247397,45.2786629910255
18100,107.17325217973011,0.8184382709978981,0.8144746850979329,3905.348681807019,43.64495041000352
18110,109.22306131816283,0.8058742435669117,0.8139999791116109,3977.723156988921,44.45378481574537
18120,113.77923396896193,0.822887819491969,0.814223100842102,4144.787222560311,46.32084034682361
18130,111.79258081597784,0.8255204358912008,0.8145455450215147,4074.0295066581803,45.5300743350562
18140,108.45552097209917,0.8036927280295242,0.8144567794313667,3951.9871390230037,44.16616716124347
18150,106.746103997381,0.8085980674161726,0.8140470636085652,3887.741337126209,43.44817625536126
18160,103.12227856361918,0.8081129998361205,0.8138062034984919,3754.6487238893883,41.96077500698642
18170,107.57774405704012,0.83968186956896,0.8147742138331874,3921.5298371067433,43.825785920011356
18180,109.25868671933512,0.8089848734761368,0.8141854799849442,3979.927346414838,44.47841814455325
18190,107.08676568614057,0.8299861707115417,0.8150849834467306,3905.1211260499936,43.642407318325894
18200,109.81007307413441,0.8004698132084276,0.8147273309451261,4002.674561196567,44.73263387328939
18210,110.58921191423119,0.803166015826294,0.8139787708273188,4027.371167578724,45.008635390353895
18220,109.8381331510689,0.8061230483071764,0.8135687954080162,3998.0041512805665,44.68043883879021
18230,108.71593095054362,0.8044589448077003,0.8132270899975652,3955.495015010229,44.20537008164341
18240,111.32429357218098,0.8101637713845452,0.8129785319624028,4049.1590909932634,45.25213038003162
18250,112.29565642551117,0.8056820743581687,0.8126070489279978,4082.6237578763917,45.62612098768349
18260,107.84921731379028,0.8045037153195693,0.8127642423945786,3921.727389314561,43.82799370144551
18270,115.50282830782494,0.8242093036216035,0.8131917459206094,4202.2452578885395,46.96297330520427
18280,111.12288167622441,0.8247901501856816,0.8129859349160541,4041.870012245982,45.17066992505568
18290,111.62277019340922,0.8219729874861614,0.8134474132637431,4062.3570690102024,45.39962683758098
18300,113.83736260543479,0.8176479991818943,0.8136536248764853,4144.004363976603,46.312091365145434
18310,112.55775127171643,0.8132636063320297,0.8137906982834242,4098.113143971802,45.799225502311046
18320,114.86174499494278,0.8072942140822023,0.8135798194533091,4180.915522189115,46.724598877538796
18330,113.00675200038089,0.802661470863433,0.8133824421027903,4112.396692778424,45.9588539580871
18340,110.44988790448171,0.8157517078151244,0.8132673359444987,4018.7817758382016,44.91264304572317
18350,113.51227155887348,0.800314332012174,0.8127366723696979,4127.513346247889,46.12779292994217
18360,109.13584848075355,0.8020404924282445,0.8120740094846448,3965.143008514556,44.31319302713711
18370,113.03064266239053,0.823438081027537,0.812735296874579,4109.993484767241,45.93199646007121
18380,112.74184593207688,0.8308448669280944,0.8134091389337077,4102.8912317429595,45.8526239107037
18390,112.3523596473228,0.8157009375737148,0.813542500391207,4089.387441894807,45.70170979616757
18400,112.72484045184986,0.8227623493669975,0.8136866363368437,4103.67187453916,45.861348129436536
18410,107.59718403059013,0.8091692686266039,0.8137964705055,3917.5317272831967,43.7811043002125
18420,111.72733747693862,0.7981811665354501,0.8129729154069495,4063.790788794917,45.41564963964146
18430,113.78129871322753,0.8176099641485166,0.8127092330155268,4137.15598249117,46.235556004368846
18440,114.11002419224147,0.8171116640633146,0.8131565308833196,4151.392218357926,46.39465570558737
18450,110.67352872234599,0.8120661628706656,0.8132721340651361,4026.942831805625,45.00384844427073
18460,117.67815435943776,0.8088566132148396,0.8132969211777602,4281.942111723018,47.853640315205965
18470,111.40533051121173,0.8208335483374446,0.8126686438033762,4050.562051808297,45.267809429506656
18480,117.03336890129853,0.8012853715928767,0.8124119937406008,4253.846831053206,47.539656281641584
18490,115.52601169364091,0.8033363404607187,0.8115236660655735,4194.467029529165,46.87604626777889
18500,112.42343864162679,0.8009247107777516,0.8115388293178842,4081.896456110906,45.617992891558394
18510,119.80397801669807,0.8117873206661204,0.8118262061458784,4351.411150599674,48.63000447724011
18520,111.01126513343445,0.7999906620362868,0.8116217932701822,4031.0349829550973,45.04958104039486
18530,117.46194725506732,0.8039593577167057,0.811605140367149,4265.184283962142,47.66636009487378
18540,117.81669348727392,0.8036765978336908,0.8113889012487873,4276.925723759638,47.79757873870217
18550,112.91167486786,0.8080606309582296,0.8114681864687892,4099.266586886143,45.812116018087956
18560,119.20762258962385,0.7957257178556242,0.8111755865533243,4326.280890989189,48.349156587882725
18570,114.38485624895071,0.8114044478107152,0.8107487580262948,4149.068814204751,46.368690070426524
18580,116.10389998402046,0.8229385578194546,0.810687038280754,4211.10288869935,47.06196340544521
18590,116.11963902889869,0.8117537466285363,0.810346396918833,4209.9040489853305,47.048565549291766
18600,115.03461035907918,0.8257455444334515,0.8106163150938849,4171.9556338047005,46.6244659787688
18610,117.96681130535582,0.8236060037283017,0.8109610616737607,4280.117163701077,47.83324526922978
18620,118.00966820040176,0.8179772503457474,0.8113171628825455,4283.552239584327,47.87163459853026
18630,110.47636678979192,0.8108808257377336,0.8115911413783555,4011.4602801441524,44.83082030913054
18640,119.72566934879477,0.8102932283800898,0.8114091920638543,4346.33314825895,48.57325431780486
18650,110.9137645891738,0.8176406694686261,0.8119867366457361,4029.3054997228787,45.030252878928316
18660,119.08535857082418,0.8060206032704066,0.8121194070071416,4326.87224663658,48.35576539288528
18670,119.45218436506605,0.7910469301554228,0.8110397019780711,4334.430316136414,48.44023200403638
18680,112.88137105116621,0.8147271975101686,0.8105024463308068,4093.2891169314453,45.745313691072866
18690,115.00186473627883,0.7984316812725073,0.8099268044541,4167.220392234151,46.57154640605849
18700,112.99505089221452,0.800056357504722,0.8091699380586908,4090.6750021919684,45.71609916569591
18710,115.74306400382066,0.8096156034008659,0.8091848158844995,4190.23630042203,46.82876496791973
18720,115.53717689564309,0.808597901505718,0.8095320403835085,4184.577435996342,46.76552327624015
18730,118.87149071308966,0.7953643731101375,0.8087905206822291,4301.397482940408,48.071067434056275
18740,120.53242840052641,0.8110762165430807,0.8085893390982214,4360.414072953951,48.73061831014267
18750,120.85529799053054,0.8190190623790298,0.8088211024151667,4373.347450569901,48.87515767670719
18760,115.04622660957563,0.7980108083795262,0.808459575587323,4161.275823150896,46.50511176885024
18770,116.1672780356448,0.8219558094474914,0.8084969842909913,4202.019202623688,46.960446982555965
18780,111.80456070492002,0.7935662139906166,0.8082396790375826,4042.9232992239495,45.18244112954123
18790,114.49490590713796,0.8302783041347448,0.8091377444933835,4144.808215814706,46.32107496084189
18800,119.8624122997943,0.8049297934807156,0.8092712472501489,4339.832216864784,48.50060195013306
18810,121.86763963022149,0.8104360977919932,0.8092262064876781,4412.189467145241,49.30924385578577
18820,113.36856349481717,0.789997317378035,0.8088930949990696,4102.792820759723,45.851524100460594
18830,115.34261493466812,0.8082342132547654,0.8090355901836717,4174.9688085545495,46.6581402734986
18840,117.08686088698963,0.8110785123460811,0.8092823206674179,4239.39643998472,47.37816324914304
18850,118.05029985340344,0.8078703823047618,0.8092759790456356,4274.246448091227,47.76763599524696
18860,114.82240747632288,0.8030397017731168,0.8095197785095521,4158.626604580507,46.47550493408322
18870,118.56246267411615,0.7991435732699467,0.8091110826915264,4291.9156342131355,47.965101270413896
18880,115.90547999478795,0.8198533875676209,0.8090082436831321,4195.20059829367,46.8842444019169
18890,117.31801459494464,0.8087952929354895,0.8089096285600305,4245.809697823957,47.44983580469845
18900,119.03225102621289,0.8238340431500405,0.8088459118505835,4307.509624663543,48.13937481046236
18910,117.44234483746389,0.8031011915113077,0.808162418110017,4246.38316521606,47.45624469617764
18920,116.14125308318812,0.8039577619629193,0.8076951018305893,4196.911116649338,46.90336061787894
18930,117.14656790176134,0.8164015436300245,0.8078791257603324,4234.203933839591,47.32013343114919
18940,117.23295041894409,0.7919559425875764,0.807267882900582,4234.120217662519,47.31919784544495
18950,116.40830594692775,0.7959913486509054,0.8065462388733246,4200.5780101038845,46.94434066755492
18960,116.75991141805991,0.8190413213162605,0.8069802628081864,4215.532916132153,47.111472000803275
18970,122.34786632773933,0.7962878212495123,0.8071549591779894,4418.238283310154,49.37684352564027
18980,119.24797755957754,0.7897575391987548,0.8063226372342756,4301.85422817383,48.076171875346134
18990,116.68974713526733,0.8265744101949165,0.8072607281983559,4214.4639098981625,47.09952512284896
19000,119.67570066959887,0.7938922512306137,0.807055257989219,4321.206943077387,48.29245173947183
19010,116.58971559807829,0.8096131118000138,0.8070551749358573,4209.778876317359,47.04716665886446
19020,121.11457931769289,0.8084044608420441,0.8070487269137346,4373.126063515987,48.87268352451829
19030,118.70586625508382,0.7795492181149121,0.8065215550805606,4283.354070637768,47.86941992461762
19040,117.2744793910093,0.8049244249605005,0.8063164953611411,4230.628330303306,47.2801736089305
19050,118.93670427350848,0.8120240234184621,0.806083327395789,4289.351665845407,47.93644716513934
19060,112.87582461851754,0.8110254825654104,0.8065171498686519,4072.961996806465,45.51814418020028
19070,114.20079324557311,0.8164602957835561,0.806333966079854,4119.835637988309,46.04198927358418
19080,113.9897180157812,0.803493078633241,0.8066648615679414,4113.908554660224,45.97575005168441
19090,117.98848702234461,0.8144361419532288,0.8061367894952242,4255.4372283878265,47.5574300627959
19100,122.74314798053348,0.8003611157855519,0.8059845002387188,4426.085127443644,49.46453739140868
19110,124.22324312731944,0.7930932446901336,0.8054064051353235,4476.2440574274715,50.0250978407128
19120,119.42504478087146,0.794164351208082,0.8055453062629917,4304.088566316043,48.10114213673929
19130,118.99279808112195,0.7924644505141887,0.8050196475049725,4285.711890903804,47.895770183447574
19140,112.06430502382497,0.8171255391038392,0.8052212150635644,4037.1819781511904,45.11827792826912
19150,115.8145274682351,0.7918282732166104,0.8046864780939594,4169.515168976397,46.59719211026511
19160,115.05214268234677,0.8096589303844167,0.8049071190476693,4143.203785665129,46.30314435335456
19170,115.52378867380085,0.804204038760386,0.805075801230684,4161.060319156075,46.50270336388222
19180,116.85064869997056,0.8057817390052738,0.8046067462786056,4206.400422994232,47.00941012551384
19190,115.90548762402561,0.8203894473079769,0.804993218091022,4174.38051938029,46.65156573843675
19200,111.34848965385007,0.8023144561386253,0.8042758985239747,4006.685000440537,44.77745328281888
19210,119.49272076844028,0.8127603069797599,0.8045978690395899,4301.462518228764,48.07179424801489
19220,113.99135432816705,0.8069656927893539,0.8046981334004711,4103.937352328126,45.86431502583387
19230,117.88593183173039,0.8050158447464157,0.8043186101043508,4242.148948587726,47.408924420876815
19240,123.34708407870961,0.8294819064468697,0.8055694755663272,4445.572568880557,49.682322916960885
19250,114.32138731001523,0.7920151862753332,0.8054369368204749,4119.598044558058,46.03933400402289
